Machine_ID,Temperature,Run_Time,Downtime_Flag
M_082,60.96,331.07,0
M_728,96.61,243.16,0
M_584,118.56,398.29,0
M_050,83.53,161.98,0
M_781,84.8,454.81,0
M_946,55.85,242.33,0
M_029,77.12,287.45,0
M_142,53.93,42.9,0
M_237,118.75,148.68,0
M_013,83.8,97.1,1
M_470,99.9,205.57,1
M_585,114.34,219.28,0
M_542,91.5,310.95,1
M_633,69.19,429.99,1
M_071,62.75,134.23,0
M_786,104.04,499.66,1
M_084,106.56,239.52,0
M_350,79.99,437.81,1
M_684,58.43,189.71,0
M_060,86.5,315.56,1
M_652,91.64,335.78,0
M_579,78.58,7.08,1
M_927,77.42,90.93,1
M_730,95.25,86.68,1
M_234,64.47,354.73,0
M_010,53.18,477.01,0
M_151,96.03,274.85,1
M_042,74.76,212.34,0
M_822,52.75,84.08,0
M_418,111.31,236.89,1
M_348,53.05,454.21,1
M_002,61.34,63.32,1
M_764,84.8,397.69,0
M_895,52.46,155.15,0
M_041,79.85,11.22,0
M_280,80.79,248.99,0
M_758,115.54,4.26,0
M_352,97.55,85.34,0
M_803,66.64,454.97,0
M_019,82.19,59.74,0
M_259,86.92,236.42,1
M_690,104.41,63.24,1
M_588,58.92,177.99,1
M_616,60.72,41.43,1
M_997,58.9,117.39,0
M_382,108.74,7.34,0
M_862,55.57,85.14,1
M_773,52.25,251.39,0
M_542,93.13,450.76,1
M_915,117.87,362.21,0
M_603,94.15,217.45,0
M_055,89.53,170.7,1
M_902,109.19,27.81,0
M_481,62.97,377.19,0
M_710,98.33,358.2,1
M_331,115.57,270.68,1
M_973,100.61,420.75,1
M_087,86.16,167.9,0
M_457,99.3,385.73,0
M_357,68.37,108.56,1
M_101,88.71,132.6,0
M_347,50.49,206.04,1
M_190,74.07,481.35,1
M_571,115.82,361.51,1
M_568,103.37,3.39,1
M_173,82.3,18.0,1
M_535,51.47,255.73,1
M_215,88.17,77.04,1
M_315,58.74,359.59,1
M_992,82.14,125.42,1
M_988,95.81,168.97,0
M_165,72.81,411.67,1
M_866,55.68,449.7,1
M_367,69.86,129.73,0
M_245,111.21,200.48,0
M_688,115.95,193.7,1
M_111,108.81,411.31,0
M_863,78.19,301.34,0
M_216,79.48,153.33,0
M_723,70.89,490.87,1
M_480,65.1,312.77,0
M_437,69.36,30.34,0
M_054,91.97,238.75,0
M_878,62.88,197.9,1
M_338,61.7,303.55,0
M_797,58.95,147.34,0
M_061,53.16,346.4,0
M_540,67.14,51.7,1
M_532,81.99,187.24,1
M_365,97.21,416.72,0
M_585,74.47,279.92,0
M_864,111.37,311.03,0
M_640,102.75,341.36,1
M_742,80.69,223.94,0
M_374,67.28,195.77,1
M_011,106.04,183.0,1
M_439,113.43,467.98,0
M_969,109.25,373.27,0
M_621,76.53,463.8,0
M_706,100.83,191.1,0
M_818,89.81,211.77,0
M_132,95.29,497.64,0
M_403,84.55,483.47,1
M_838,64.63,216.71,1
M_975,88.12,219.57,0
M_160,62.41,271.1,0
M_898,78.28,400.11,0
M_922,111.34,73.16,0
M_616,65.1,496.18,1
M_500,69.51,344.26,0
M_976,72.73,192.11,1
M_970,55.43,28.92,0
M_970,88.35,158.87,0
M_779,69.35,167.26,1
M_262,117.51,252.91,1
M_011,76.48,462.92,1
M_765,92.23,209.96,1
M_174,91.65,366.31,0
M_852,113.07,224.84,0
M_808,100.58,356.78,1
M_902,57.56,212.96,1
M_008,76.17,381.85,0
M_639,90.97,454.5,0
M_673,51.69,61.71,0
M_017,87.67,410.5,0
M_609,53.2,122.78,1
M_942,94.73,76.31,1
M_849,58.16,4.17,0
M_749,67.98,264.04,1
M_821,89.76,394.04,1
M_766,96.06,54.42,1
M_215,112.81,446.83,0
M_799,99.6,497.86,0
M_696,105.02,328.78,0
M_364,93.91,70.43,0
M_261,73.36,271.82,0
M_121,112.22,43.93,1
M_545,115.87,179.31,0
M_008,113.56,267.41,1
M_049,90.06,168.49,0
M_658,59.87,323.44,1
M_247,50.33,90.72,1
M_761,95.94,90.43,1
M_447,68.11,439.92,0
M_790,111.58,269.64,1
M_202,89.53,470.82,0
M_996,80.83,486.06,1
M_714,90.75,203.73,1
M_248,109.84,109.3,0
M_880,90.78,151.75,0
M_455,73.83,91.24,0
M_801,57.01,445.84,1
M_924,73.06,399.9,1
M_849,58.92,297.61,0
M_300,99.68,208.36,1
M_231,92.94,242.85,1
M_488,102.9,332.99,1
M_163,69.48,197.91,1
M_470,91.43,470.61,0
M_988,117.17,220.58,1
M_786,87.53,287.46,0
M_739,95.57,298.13,1
M_594,118.54,192.1,0
M_241,104.05,75.42,0
M_016,111.58,434.27,0
M_133,58.96,348.36,1
M_834,116.02,448.92,1
M_532,100.38,106.98,1
M_409,51.83,469.13,0
M_543,90.1,13.28,0
M_557,98.8,325.14,1
M_602,109.16,45.53,1
M_565,62.94,230.29,0
M_192,109.31,498.89,0
M_690,71.74,457.88,0
M_862,98.32,119.3,1
M_616,70.81,191.38,0
M_150,87.4,272.24,0
M_024,118.98,259.84,0
M_857,52.58,70.86,0
M_508,64.81,223.66,0
M_339,113.29,68.67,0
M_855,68.25,481.02,1
M_641,51.47,384.53,0
M_113,50.21,493.96,0
M_829,71.49,440.08,1
M_235,108.82,19.99,0
M_680,66.67,464.4,0
M_280,99.37,117.44,0
M_945,73.47,116.39,1
M_317,55.83,287.67,1
M_503,70.46,375.15,0
M_152,66.5,362.95,0
M_636,70.77,274.09,0
M_202,63.22,105.74,0
M_421,90.05,233.52,1
M_763,72.99,144.23,0
M_141,107.24,456.58,0
M_704,57.56,13.63,0
M_312,117.31,408.45,1
M_539,119.06,206.6,0
M_423,93.11,261.7,0
M_955,57.59,235.1,1
M_970,59.24,420.0,0
M_213,85.52,296.72,1
M_975,93.0,447.02,1
M_991,99.75,75.71,1
M_906,71.77,397.83,0
M_288,94.71,176.05,0
M_927,109.84,250.42,0
M_084,118.73,214.39,1
M_867,80.15,359.26,1
M_060,94.3,65.0,0
M_012,75.52,363.52,0
M_616,66.41,434.58,0
M_291,57.62,323.91,0
M_810,100.45,416.71,0
M_359,54.94,121.07,1
M_016,99.4,164.7,0
M_841,71.85,164.4,0
M_461,83.66,310.08,1
M_737,96.68,215.68,1
M_812,83.36,180.44,0
M_264,104.45,108.01,1
M_847,107.89,39.3,0
M_035,108.3,28.67,1
M_738,77.75,396.83,1
M_061,85.99,259.9,0
M_256,90.45,76.41,0
M_912,103.73,318.7,1
M_826,71.05,288.93,0
M_579,92.5,31.5,0
M_129,117.34,219.88,0
M_949,88.81,177.7,0
M_511,66.35,145.27,0
M_312,109.68,70.94,0
M_983,91.29,248.77,1
M_426,73.83,137.42,1
M_271,113.66,401.26,1
M_065,99.9,342.04,1
M_282,92.51,256.98,0
M_835,118.74,72.54,0
M_006,51.99,462.94,1
M_537,50.9,63.42,1
M_462,79.04,65.06,1
M_402,93.13,210.63,0
M_031,115.65,16.38,0
M_475,100.81,110.58,0
M_952,61.05,3.03,1
M_439,102.04,416.28,0
M_590,64.94,295.78,1
M_013,110.35,367.9,1
M_550,74.11,357.59,0
M_715,50.41,49.06,1
M_768,71.84,459.62,1
M_089,56.52,390.92,0
M_479,79.6,468.65,0
M_121,110.98,98.77,0
M_114,109.36,256.05,1
M_608,69.24,366.34,1
M_867,59.95,455.24,1
M_500,110.91,374.83,0
M_005,117.44,252.29,1
M_492,103.66,158.83,0
M_722,85.47,75.94,1
M_884,101.54,237.83,1
M_015,90.19,111.88,0
M_062,93.68,462.08,1
M_454,72.08,35.0,0
M_006,65.24,234.12,1
M_096,53.82,364.92,1
M_332,115.62,462.15,0
M_298,105.07,212.23,1
M_815,54.79,104.58,1
M_399,109.98,433.48,1
M_864,54.03,103.73,0
M_574,73.2,219.47,1
M_065,112.95,317.29,0
M_702,83.55,498.28,0
M_353,100.27,300.91,0
M_231,96.52,270.19,1
M_763,77.43,323.3,1
M_903,68.36,229.08,1
M_417,76.91,334.44,1
M_510,112.11,175.82,0
M_206,64.79,306.53,1
M_010,62.81,285.02,1
M_040,63.69,4.41,0
M_369,90.45,52.04,0
M_171,65.84,20.55,0
M_189,90.23,247.43,0
M_014,107.64,81.62,0
M_273,63.28,346.25,0
M_033,91.24,190.53,1
M_978,50.56,238.94,0
M_358,107.58,377.79,1
M_340,79.49,469.02,1
M_899,65.32,450.23,1
M_857,61.78,487.1,0
M_401,89.65,335.89,0
M_095,89.01,316.93,0
M_846,113.82,364.67,1
M_142,114.89,202.17,1
M_158,60.21,17.81,1
M_628,59.65,235.06,1
M_979,51.96,232.43,0
M_501,55.36,401.77,1
M_127,105.22,256.23,1
M_298,67.9,201.31,0
M_233,62.62,152.05,1
M_292,103.27,255.15,1
M_353,118.6,216.42,0
M_857,71.71,322.49,0
M_292,118.92,275.77,0
M_270,54.24,154.16,1
M_191,115.43,42.02,1
M_887,66.41,353.93,0
M_960,75.01,250.92,0
M_096,106.46,124.89,0
M_953,111.01,100.59,1
M_957,63.19,90.93,0
M_065,68.72,252.81,0
M_635,97.61,27.67,0
M_935,118.68,207.67,0
M_728,63.62,281.74,1
M_253,96.59,286.63,1
M_666,97.38,207.09,0
M_187,68.25,116.44,0
M_536,99.13,346.96,0
M_583,105.6,438.66,0
M_870,93.62,130.25,1
M_632,63.72,438.7,1
M_981,98.47,222.22,0
M_684,115.03,467.18,1
M_617,62.01,282.6,0
M_244,90.58,322.28,0
M_239,119.64,395.42,0
M_389,65.29,277.98,0
M_082,59.99,259.81,0
M_058,52.82,298.53,1
M_918,108.13,336.26,0
M_911,56.61,383.78,1
M_719,52.73,104.19,1
M_138,113.18,229.12,0
M_856,87.35,457.58,0
M_303,102.35,393.52,1
M_876,84.01,118.35,1
M_278,63.45,202.45,1
M_518,55.69,364.21,1
M_624,110.93,477.17,0
M_820,116.69,162.5,0
M_834,119.44,45.15,0
M_086,109.21,260.27,0
M_936,72.27,144.75,0
M_128,50.28,357.23,1
M_171,74.65,486.73,1
M_989,69.61,407.03,1
M_775,113.88,405.81,0
M_704,97.51,173.82,0
M_990,67.7,45.36,0
M_735,118.64,45.29,0
M_092,72.38,402.2,1
M_966,104.1,383.53,0
M_688,102.48,373.39,1
M_636,113.93,128.67,1
M_014,100.54,373.72,0
M_382,53.29,42.42,1
M_506,68.32,282.54,0
M_454,69.58,243.77,0
M_046,93.61,453.61,0
M_665,80.62,221.99,0
M_647,68.38,437.95,0
M_591,104.34,86.86,1
M_478,81.73,10.77,1
M_502,66.93,180.62,1
M_100,113.71,225.22,0
M_937,114.41,429.04,0
M_173,71.23,97.09,1
M_768,74.31,208.75,0
M_358,93.12,448.75,0
M_853,71.79,453.81,0
M_904,83.07,354.99,0
M_819,105.94,498.89,0
M_300,119.61,300.32,0
M_038,63.98,157.24,1
M_040,67.49,393.2,0
M_863,93.77,58.62,0
M_791,70.58,380.04,0
M_650,66.36,199.49,1
M_551,63.19,250.02,0
M_405,101.32,480.97,0
M_375,80.8,358.69,1
M_084,106.02,102.43,1
M_546,63.95,289.68,0
M_080,95.71,2.45,0
M_723,110.13,256.24,0
M_455,111.05,237.66,1
M_965,88.51,58.7,1
M_006,74.57,457.0,0
M_847,50.17,458.82,0
M_680,78.44,118.37,1
M_978,107.45,417.11,1
M_692,105.41,64.86,0
M_912,78.67,144.68,1
M_040,72.77,167.18,0
M_814,114.23,141.67,1
M_079,82.45,30.67,0
M_269,111.09,165.02,1
M_391,89.43,59.16,1
M_414,107.52,2.3,0
M_667,96.37,372.58,0
M_350,69.73,9.42,1
M_414,65.63,220.43,0
M_399,58.51,285.63,1
M_197,59.4,476.83,1
M_796,86.21,482.33,1
M_982,66.88,79.23,1
M_358,108.87,260.85,0
M_037,59.31,248.32,1
M_829,55.94,417.0,1
M_167,111.97,482.31,1
M_759,78.69,362.51,0
M_548,70.84,118.42,0
M_259,69.22,461.17,0
M_117,108.34,142.01,1
M_405,66.13,246.86,0
M_447,69.84,478.25,1
M_203,100.1,455.71,0
M_714,96.58,1.77,0
M_011,71.63,153.47,0
M_776,84.91,1.74,0
M_512,118.91,367.48,0
M_054,97.27,220.51,0
M_845,118.04,79.99,1
M_725,119.5,316.46,1
M_734,62.75,168.49,0
M_266,56.65,272.46,1
M_161,107.89,44.42,1
M_726,57.06,377.24,1
M_713,77.5,149.83,1
M_746,94.09,74.01,1
M_051,103.71,45.81,0
M_747,50.39,82.14,1
M_377,98.48,9.7,0
M_687,88.56,457.04,0
M_912,107.95,259.21,1
M_615,119.18,17.14,0
M_491,113.45,294.43,1
M_488,75.68,123.11,0
M_360,96.55,166.4,1
M_511,76.15,446.6,1
M_660,66.54,129.41,0
M_004,50.32,227.92,0
M_307,57.11,348.39,1
M_042,67.37,76.58,0
M_405,119.44,410.97,0
M_271,93.31,168.63,0
M_403,64.55,67.66,1
M_508,85.83,247.48,0
M_637,62.32,302.83,1
M_745,79.44,361.94,1
M_695,58.26,180.72,0
M_924,104.55,372.76,1
M_216,107.9,64.8,1
M_764,54.55,70.18,1
M_771,67.3,475.9,1
M_488,106.52,300.67,0
M_933,72.8,130.46,1
M_085,65.06,27.01,0
M_214,79.59,344.29,0
M_988,86.93,85.72,1
M_048,104.22,356.4,1
M_848,119.47,417.28,0
M_377,96.03,185.66,0
M_939,91.22,463.81,0
M_711,71.17,317.26,1
M_492,56.95,480.37,0
M_675,78.77,444.99,1
M_882,98.17,265.83,0
M_603,81.09,245.3,0
M_487,68.91,103.35,0
M_610,94.59,130.69,1
M_895,75.72,204.01,0
M_460,56.07,329.41,1
M_805,103.93,390.77,1
M_529,118.6,498.48,0
M_484,101.82,162.38,1
M_773,111.38,33.14,1
M_380,106.95,436.23,1
M_197,86.7,467.8,0
M_006,88.04,21.26,1
M_659,79.2,84.17,1
M_239,99.68,496.32,0
M_262,112.66,239.44,1
M_557,69.27,227.43,1
M_212,81.45,141.04,1
M_308,68.59,324.2,1
M_873,95.02,183.44,0
M_784,68.97,203.82,0
M_609,52.42,251.4,0
M_258,73.21,318.38,1
M_746,110.24,372.12,0
M_126,62.81,377.69,0
M_406,112.07,152.06,1
M_935,74.5,407.46,0
M_533,56.15,399.45,0
M_283,75.48,11.0,0
M_952,57.9,393.57,0
M_807,60.35,466.59,1
M_983,75.44,391.6,1
M_061,105.81,489.82,0
M_606,56.92,270.11,0
M_517,73.99,55.4,0
M_431,82.44,320.21,1
M_006,92.94,186.91,1
M_178,88.07,411.53,1
M_482,74.66,493.63,1
M_716,66.08,287.71,0
M_365,96.45,321.09,1
M_458,60.11,493.95,0
M_822,75.76,158.16,1
M_681,81.56,213.58,1
M_591,94.74,127.74,1
M_586,97.62,332.32,0
M_482,91.38,215.5,0
M_783,101.47,318.47,0
M_920,82.44,342.56,1
M_340,95.19,334.51,1
M_911,102.5,320.89,1
M_806,111.27,25.63,0
M_574,108.72,409.65,0
M_281,75.71,444.07,0
M_443,76.06,322.58,1
M_258,98.41,312.75,0
M_248,73.96,397.93,0
M_331,83.06,100.35,0
M_970,98.81,334.63,0
M_125,79.13,339.96,1
M_120,117.31,479.69,1
M_914,71.29,491.16,0
M_717,67.32,117.97,0
M_127,84.08,388.83,1
M_384,108.37,148.58,1
M_667,67.72,420.84,0
M_429,57.47,315.83,1
M_074,117.71,301.34,0
M_015,61.81,8.52,0
M_646,99.68,383.09,1
M_481,99.06,381.37,1
M_324,50.72,36.99,0
M_759,93.0,98.18,0
M_395,59.54,293.18,0
M_720,82.61,153.7,1
M_130,117.58,405.87,1
M_685,106.42,2.72,1
M_824,107.61,341.15,0
M_309,118.85,342.96,1
M_868,66.8,356.6,0
M_272,118.49,122.39,1
M_653,113.35,494.05,0
M_984,84.58,287.98,0
M_422,89.36,99.98,0
M_869,78.43,134.41,0
M_917,66.79,279.79,0
M_971,110.96,417.53,1
M_568,53.89,398.94,1
M_125,83.54,276.86,0
M_689,112.27,219.4,1
M_035,69.19,193.74,1
M_899,68.78,372.84,1
M_083,88.31,114.82,0
M_069,50.16,348.9,1
M_871,93.97,78.88,1
M_719,116.84,139.33,0
M_689,58.34,105.13,0
M_142,70.16,419.94,1
M_382,73.72,338.25,0
M_776,114.66,375.4,1
M_140,67.51,439.98,0
M_707,62.35,493.19,1
M_319,65.46,94.84,1
M_832,76.09,449.41,0
M_480,119.91,236.74,1
M_583,117.01,96.44,0
M_333,80.57,475.54,1
M_638,82.63,412.13,1
M_548,114.84,472.32,0
M_174,69.54,50.65,1
M_224,94.81,180.88,0
M_306,116.52,118.89,1
M_020,99.74,253.03,1
M_932,69.56,435.0,1
M_379,87.95,58.37,1
M_044,72.68,341.09,1
M_575,100.56,295.84,0
M_973,84.56,117.63,0
M_992,76.89,131.21,0
M_872,53.12,137.23,0
M_638,66.86,143.36,1
M_903,102.48,369.43,1
M_370,90.13,299.09,0
M_122,116.57,337.35,0
M_503,61.28,348.36,1
M_531,77.0,227.64,0
M_856,86.9,459.42,1
M_045,95.11,351.45,0
M_657,82.12,411.07,0
M_630,95.57,363.65,1
M_272,82.45,171.58,0
M_185,80.99,262.8,0
M_307,95.82,417.75,1
M_502,59.69,360.18,0
M_259,77.9,9.18,0
M_213,105.98,409.99,1
M_380,97.65,108.45,1
M_728,79.63,304.78,0
M_378,77.91,401.74,1
M_163,91.47,120.3,1
M_736,87.81,323.95,0
M_296,116.47,251.0,0
M_661,117.46,155.18,1
M_139,80.2,5.59,1
M_182,56.88,237.73,1
M_110,97.12,62.84,0
M_616,94.57,459.34,0
M_046,50.46,456.28,0
M_788,72.69,231.54,1
M_259,102.39,322.38,0
M_697,104.55,300.39,1
M_142,83.07,272.35,1
M_913,75.93,243.15,1
M_398,92.5,250.45,1
M_728,83.68,315.59,1
M_227,116.37,272.51,1
M_441,99.05,389.75,0
M_554,94.57,452.76,0
M_954,109.93,174.64,1
M_869,53.98,432.12,0
M_420,62.03,221.78,0
M_556,79.24,206.77,1
M_319,101.73,269.63,0
M_180,99.05,169.91,0
M_989,78.18,161.8,1
M_045,70.9,446.19,0
M_741,94.28,43.74,0
M_312,66.1,130.4,1
M_989,72.84,423.58,0
M_996,59.32,499.36,1
M_670,72.52,328.22,1
M_782,60.28,196.01,1
M_895,92.31,44.59,1
M_006,79.48,339.94,1
M_614,103.36,176.07,1
M_235,102.18,171.35,0
M_079,118.32,395.57,1
M_007,52.01,275.09,1
M_540,66.06,299.38,0
M_517,93.09,221.78,0
M_514,64.47,58.88,0
M_305,78.51,343.41,1
M_758,63.21,266.49,0
M_221,88.2,343.24,0
M_477,79.71,66.11,0
M_333,53.01,137.79,0
M_607,111.82,195.02,0
M_837,106.45,228.19,0
M_009,116.82,115.98,1
M_556,82.14,116.39,1
M_537,94.37,276.65,0
M_836,94.3,179.81,1
M_701,107.15,480.46,1
M_114,75.34,435.0,0
M_739,93.98,97.82,0
M_401,102.59,444.77,0
M_126,80.28,216.31,1
M_195,50.05,313.1,1
M_712,113.68,403.31,1
M_904,70.25,297.91,1
M_944,56.28,380.37,0
M_637,55.9,421.42,1
M_473,84.41,97.87,0
M_783,52.55,364.01,1
M_009,63.51,402.99,1
M_052,96.22,108.86,0
M_708,98.5,187.61,1
M_248,84.14,236.21,1
M_234,119.28,323.58,1
M_497,55.25,119.95,1
M_047,82.7,138.45,0
M_337,81.42,289.33,1
M_402,56.36,32.07,0
M_590,57.45,380.96,1
M_569,54.16,246.94,1
M_939,53.7,449.37,1
M_088,108.09,39.61,0
M_688,103.7,412.23,0
M_469,118.86,436.75,0
M_676,69.73,98.1,0
M_448,102.91,335.67,1
M_217,87.47,473.14,1
M_719,119.12,322.38,0
M_249,115.37,212.11,0
M_446,91.61,429.71,0
M_825,87.13,93.04,0
M_893,50.35,53.58,1
M_141,63.12,412.06,1
M_185,117.27,410.57,1
M_028,90.81,177.77,0
M_618,91.19,402.7,0
M_717,70.33,338.35,1
M_115,65.34,457.77,1
M_743,97.57,266.62,0
M_254,111.17,460.74,0
M_833,95.55,28.68,1
M_220,78.38,118.94,1
M_656,59.41,49.85,1
M_622,82.24,105.2,0
M_843,73.41,411.91,0
M_670,95.15,65.25,1
M_580,55.57,226.1,0
M_367,69.05,298.55,0
M_696,105.84,3.14,0
M_002,57.02,134.62,0
M_695,115.2,487.86,0
M_105,98.26,5.63,0
M_756,86.56,413.79,1
M_098,69.83,175.86,1
M_912,52.09,448.94,1
M_214,84.69,480.93,1
M_904,66.05,159.85,1
M_381,56.21,39.47,1
M_804,91.81,224.32,0
M_949,79.77,388.91,1
M_399,100.7,484.11,0
M_600,100.21,353.51,1
M_834,111.58,203.57,0
M_366,85.13,278.62,1
M_948,94.83,425.07,0
M_914,105.6,182.82,1
M_842,96.76,142.48,1
M_203,85.68,39.72,0
M_866,99.53,471.31,1
M_753,74.42,126.59,1
M_661,98.93,103.97,1
M_646,62.75,235.21,0
M_736,50.56,184.65,1
M_993,119.91,289.24,0
M_005,56.09,18.26,0
M_989,65.88,481.56,0
M_780,102.29,72.85,1
M_427,96.23,327.3,1
M_963,101.59,426.02,1
M_083,91.3,335.38,1
M_718,71.83,393.93,1
M_080,114.95,148.43,1
M_579,95.41,267.0,0
M_518,107.16,316.62,0
M_782,103.38,63.58,0
M_275,116.29,79.14,0
M_575,87.75,198.48,1
M_475,102.17,111.67,0
M_394,59.61,173.29,0
M_046,90.33,407.84,1
M_855,69.47,455.64,0
M_678,63.22,324.64,1
M_713,118.64,3.8,0
M_464,86.95,482.65,0
M_220,102.63,349.91,1
M_856,59.36,283.23,0
M_674,86.24,388.61,1
M_808,52.74,136.96,0
M_555,67.77,136.46,1
M_950,66.64,349.25,1
M_317,78.23,280.95,0
M_507,78.83,481.4,0
M_639,101.3,213.92,1
M_151,99.56,321.37,1
M_649,67.21,451.12,0
M_633,116.48,169.81,1
M_365,75.65,496.46,0
M_006,58.13,124.06,0
M_506,76.57,454.98,0
M_915,109.4,341.58,1
M_528,110.92,271.0,1
M_307,119.14,422.96,0
M_819,77.94,241.7,1
M_208,84.0,467.35,0
M_552,81.26,306.56,0
M_741,117.36,287.19,0
M_794,113.97,97.02,0
M_381,50.34,196.28,1
M_216,100.41,4.97,1
M_683,94.04,124.83,0
M_914,105.16,415.32,0
M_895,82.95,82.08,0
M_629,74.6,227.83,0
M_987,90.22,212.62,0
M_621,52.86,308.96,1
M_299,79.59,278.43,1
M_770,118.18,311.15,0
M_491,101.56,496.68,1
M_829,81.36,237.51,0
M_532,102.33,23.96,1
M_932,77.85,315.85,0
M_005,119.5,40.06,1
M_950,57.02,166.0,1
M_181,116.1,38.97,1
M_986,116.91,242.57,1
M_350,52.0,460.08,1
M_676,82.57,167.04,1
M_647,90.75,336.24,0
M_694,92.92,7.64,0
M_196,102.12,382.05,0
M_696,83.33,46.85,1
M_908,78.83,321.77,0
M_440,65.57,223.21,0
M_093,54.03,347.82,0
M_677,63.36,354.28,1
M_717,75.12,360.83,0
M_748,79.4,311.96,1
M_024,78.69,92.19,0
M_183,108.24,39.55,1
M_660,98.21,224.27,0
M_333,90.03,441.43,0
M_173,56.98,178.58,0
M_960,60.45,321.26,1
M_816,106.83,457.7,0
M_626,106.83,397.43,0
M_862,52.34,345.89,0
M_498,61.65,455.09,0
M_572,92.53,368.64,0
M_556,110.79,125.37,0
M_130,66.1,67.17,0
M_785,75.77,496.87,1
M_909,79.12,363.97,1
M_296,103.75,178.7,0
M_333,71.06,108.59,0
M_003,94.98,498.23,1
M_685,67.91,240.96,0
M_791,66.0,87.3,0
M_370,67.71,263.0,1
M_006,56.65,351.25,0
M_618,53.04,365.46,1
M_916,89.39,354.88,0
M_827,91.74,226.82,1
M_943,119.99,173.71,0
M_064,58.91,127.37,1
M_253,53.77,494.85,0
M_187,52.82,44.5,0
M_144,68.5,92.76,1
M_015,116.12,129.96,0
M_766,61.6,299.95,1
M_170,87.3,154.77,1
M_073,106.54,316.85,1
M_983,74.09,479.7,1
M_318,63.69,19.28,0
M_164,71.99,118.85,1
M_898,67.9,289.58,1
M_841,63.18,315.22,0
M_088,100.4,116.34,0
M_328,64.22,58.1,0
M_665,55.97,392.91,1
M_745,70.76,192.2,0
M_913,119.46,167.92,1
M_415,55.28,262.7,1
M_120,80.42,72.61,1
M_299,77.14,361.18,0
M_379,71.18,34.46,1
M_604,81.14,428.4,0
M_179,89.81,42.31,0
M_819,86.57,132.78,1
M_898,108.85,38.04,0
M_794,109.6,293.46,0
M_541,96.15,125.09,0
M_287,115.22,10.62,0
M_754,104.51,370.59,0
M_744,54.61,238.45,1
M_987,97.03,333.33,1
M_578,75.34,67.5,0
M_256,78.62,432.06,1
M_933,106.95,88.55,0
M_086,96.44,85.81,0
M_548,103.15,373.41,0
M_055,92.02,223.36,1
M_662,51.64,15.11,0
M_032,104.23,218.23,1
M_812,70.04,363.64,0
M_377,92.46,200.97,0
M_313,62.65,19.04,0
M_469,112.36,287.69,1
M_118,113.44,441.46,0
M_701,105.92,208.34,1
M_663,75.2,191.93,1
M_398,104.77,260.97,0
M_782,99.14,34.77,0
M_328,77.62,233.76,0
M_880,94.67,498.4,1
M_880,83.87,100.29,0
M_829,78.12,34.69,1
M_502,97.73,478.48,0
M_299,68.94,11.91,0
M_716,72.33,8.04,1
M_036,102.74,267.86,0
M_852,85.08,292.09,0
M_851,58.41,7.79,0
M_566,75.78,66.93,1
M_823,89.16,202.42,1
M_405,106.27,156.72,1
M_831,113.19,265.95,0
M_978,78.54,286.87,0
M_799,108.11,175.31,0
M_010,99.39,166.7,1
M_945,89.84,16.57,1
M_263,50.83,264.93,1
M_941,71.31,356.04,0
M_155,76.64,472.63,0
M_092,117.91,387.33,1
M_423,53.92,202.69,1
M_617,53.58,44.45,0
M_112,110.92,44.92,0
M_959,102.55,488.08,1
M_729,106.13,454.95,1
M_543,94.48,55.71,0
M_450,68.63,247.97,1
M_788,58.67,86.5,1
M_657,119.95,305.33,0
M_096,72.01,174.49,0
M_199,104.36,326.89,0
M_638,67.71,391.23,1
M_548,110.95,418.93,0
M_891,80.98,113.95,1
M_106,51.0,45.96,0
M_732,52.98,135.54,1
M_626,101.63,485.69,0
M_164,89.42,321.57,1
M_563,96.21,88.81,1
M_765,69.2,5.9,1
M_730,100.92,89.88,0
M_662,70.83,232.13,0
M_702,118.53,264.3,1
M_096,114.24,434.62,1
M_038,99.7,31.13,1
M_042,96.48,257.01,1
M_734,65.74,84.26,0
M_819,117.37,127.81,0
M_910,108.08,167.85,0
M_438,54.1,98.0,1
M_608,63.91,272.7,0
M_399,53.19,241.28,0
M_575,107.29,489.83,1
M_848,113.26,286.92,1
M_072,50.41,186.15,0
M_569,72.17,51.25,0
M_162,76.92,297.95,0
M_018,109.73,115.32,0
M_392,63.81,160.12,0
M_086,98.24,303.06,1
M_166,92.82,139.12,1
M_749,110.31,432.72,0
M_195,90.49,123.68,1
M_181,54.79,490.53,0
M_432,53.89,457.72,0
M_324,94.31,42.93,1
M_180,72.76,385.01,0
M_452,101.1,120.23,0
M_689,116.12,31.86,0
M_113,118.55,179.91,0
M_879,56.53,85.26,0
M_388,103.07,253.21,1
M_827,81.28,35.53,1
M_772,78.94,276.27,0
M_392,113.79,4.93,0
M_661,84.25,4.64,1
M_397,54.89,111.71,1
M_634,106.75,245.08,1
M_480,93.68,18.49,0
M_973,69.92,321.79,1
M_528,70.21,486.13,0
M_320,109.99,443.01,0
M_454,90.44,476.03,1
M_417,67.26,33.01,1
M_921,77.07,22.95,0
M_023,71.23,125.49,1
M_407,69.24,399.82,0
M_002,99.01,129.55,0
M_338,74.1,104.56,1
M_889,117.25,456.39,1
M_307,113.77,130.34,0
M_286,73.44,489.43,0
M_675,87.58,31.71,0
M_644,61.57,418.47,0
M_403,58.55,238.87,0
M_111,61.29,164.42,0
M_393,67.6,190.33,1
M_766,92.29,66.55,1
M_122,80.39,24.76,0
M_087,119.09,26.46,0
M_754,73.02,53.43,0
